LOCATION,NEIGHBORS
"Yuba, Sutter Counties CoC","['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Butte County CoC', 'Nevada County CoC', 'Placer County CoC']"
"Yuba, Sutter Counties CoC","['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Butte County CoC', 'Nevada County CoC', 'Placer County CoC']"
El Dorado County CoC,"['Placer County CoC', 'Sacramento County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Alpine, Inyo, Mono Counties CoC']"
El Dorado County CoC,"['Placer County CoC', 'Sacramento County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Alpine, Inyo, Mono Counties CoC']"
El Dorado County CoC,"['Placer County CoC', 'Sacramento County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Alpine, Inyo, Mono Counties CoC']"
El Dorado County CoC,"['Placer County CoC', 'Sacramento County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Alpine, Inyo, Mono Counties CoC']"
El Dorado County CoC,"['Placer County CoC', 'Sacramento County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Alpine, Inyo, Mono Counties CoC']"
El Dorado County CoC,"['Placer County CoC', 'Sacramento County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Alpine, Inyo, Mono Counties CoC']"
El Dorado County CoC,"['Placer County CoC', 'Sacramento County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Alpine, Inyo, Mono Counties CoC']"
"Amador, Calaveras, Mariposa, Tuolumne Counties CoC","['Sacramento County CoC', 'El Dorado County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Fresno, Madera Counties CoC', 'Merced County CoC', 'Stanislaus County CoC', 'San Joaquin County CoC']"
"Amador, Calaveras, Mariposa, Tuolumne Counties CoC","['Sacramento County CoC', 'El Dorado County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Fresno, Madera Counties CoC', 'Merced County CoC', 'Stanislaus County CoC', 'San Joaquin County CoC']"
"Amador, Calaveras, Mariposa, Tuolumne Counties CoC","['Sacramento County CoC', 'El Dorado County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Fresno, Madera Counties CoC', 'Merced County CoC', 'Stanislaus County CoC', 'San Joaquin County CoC']"
"Amador, Calaveras, Mariposa, Tuolumne Counties CoC","['Sacramento County CoC', 'El Dorado County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Fresno, Madera Counties CoC', 'Merced County CoC', 'Stanislaus County CoC', 'San Joaquin County CoC']"
"Amador, Calaveras, Mariposa, Tuolumne Counties CoC","['Sacramento County CoC', 'El Dorado County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Fresno, Madera Counties CoC', 'Merced County CoC', 'Stanislaus County CoC', 'San Joaquin County CoC']"
"Amador, Calaveras, Mariposa, Tuolumne Counties CoC","['Sacramento County CoC', 'El Dorado County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Fresno, Madera Counties CoC', 'Merced County CoC', 'Stanislaus County CoC', 'San Joaquin County CoC']"
"Amador, Calaveras, Mariposa, Tuolumne Counties CoC","['Sacramento County CoC', 'El Dorado County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Fresno, Madera Counties CoC', 'Merced County CoC', 'Stanislaus County CoC', 'San Joaquin County CoC']"
Tehama County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Mendocino County CoC', 'Butte County CoC']"
Tehama County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Mendocino County CoC', 'Butte County CoC']"
Tehama County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Mendocino County CoC', 'Butte County CoC']"
Tehama County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Mendocino County CoC', 'Butte County CoC']"
Tehama County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Mendocino County CoC', 'Butte County CoC']"
Tehama County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Mendocino County CoC', 'Butte County CoC']"
Tehama County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Mendocino County CoC', 'Butte County CoC']"
Tehama County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Mendocino County CoC', 'Butte County CoC']"
Lake County CoC,"['Mendocino County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Sonoma County CoC', 'Napa County CoC', 'Yolo County CoC']"
Lake County CoC,"['Mendocino County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Sonoma County CoC', 'Napa County CoC', 'Yolo County CoC']"
Lake County CoC,"['Mendocino County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Sonoma County CoC', 'Napa County CoC', 'Yolo County CoC']"
Lake County CoC,"['Mendocino County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Sonoma County CoC', 'Napa County CoC', 'Yolo County CoC']"
Lake County CoC,"['Mendocino County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Sonoma County CoC', 'Napa County CoC', 'Yolo County CoC']"
Lake County CoC,"['Mendocino County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Sonoma County CoC', 'Napa County CoC', 'Yolo County CoC']"
"Alpine, Inyo, Mono Counties CoC","['El Dorado County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Fresno, Madera Counties CoC', 'Kings, Tulare Counties CoC', 'Kern County CoC', 'San Bernardino County CoC']"
"Alpine, Inyo, Mono Counties CoC","['El Dorado County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Fresno, Madera Counties CoC', 'Kings, Tulare Counties CoC', 'Kern County CoC', 'San Bernardino County CoC']"
"Alpine, Inyo, Mono Counties CoC","['El Dorado County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Fresno, Madera Counties CoC', 'Kings, Tulare Counties CoC', 'Kern County CoC', 'San Bernardino County CoC']"
"Alpine, Inyo, Mono Counties CoC","['El Dorado County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Fresno, Madera Counties CoC', 'Kings, Tulare Counties CoC', 'Kern County CoC', 'San Bernardino County CoC']"
"Alpine, Inyo, Mono Counties CoC","['El Dorado County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Fresno, Madera Counties CoC', 'Kings, Tulare Counties CoC', 'Kern County CoC', 'San Bernardino County CoC']"
"Alpine, Inyo, Mono Counties CoC","['El Dorado County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Fresno, Madera Counties CoC', 'Kings, Tulare Counties CoC', 'Kern County CoC', 'San Bernardino County CoC']"
"Alpine, Inyo, Mono Counties CoC","['El Dorado County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Fresno, Madera Counties CoC', 'Kings, Tulare Counties CoC', 'Kern County CoC', 'San Bernardino County CoC']"
Nevada County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC']"
Nevada County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC']"
Nevada County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC']"
Nevada County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC']"
Nevada County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC']"
Nevada County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC']"
Nevada County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC']"
Nevada County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC']"
San Diego County CoC,"['Orange County CoCRiverside County CoC', 'Imperial County CoC']"
San Diego County CoC,"['Orange County CoCRiverside County CoC', 'Imperial County CoC']"
San Diego County CoC,"['Orange County CoCRiverside County CoC', 'Imperial County CoC']"
San Diego County CoC,"['Orange County CoCRiverside County CoC', 'Imperial County CoC']"
San Diego County CoC,"['Orange County CoCRiverside County CoC', 'Imperial County CoC']"
San Diego County CoC,"['Orange County CoCRiverside County CoC', 'Imperial County CoC']"
San Diego County CoC,"['Orange County CoCRiverside County CoC', 'Imperial County CoC']"
San Diego County CoC,"['Orange County CoCRiverside County CoC', 'Imperial County CoC']"
San Diego County CoC,"['Orange County CoCRiverside County CoC', 'Imperial County CoC']"
Orange County CoC,"['San Bernardino County CoC', 'Riverside County CoC', 'San Diego County CoC']"
Orange County CoC,"['San Bernardino County CoC', 'Riverside County CoC', 'San Diego County CoC']"
Orange County CoC,"['San Bernardino County CoC', 'Riverside County CoC', 'San Diego County CoC']"
Orange County CoC,"['San Bernardino County CoC', 'Riverside County CoC', 'San Diego County CoC']"
Orange County CoC,"['San Bernardino County CoC', 'Riverside County CoC', 'San Diego County CoC']"
Orange County CoC,"['San Bernardino County CoC', 'Riverside County CoC', 'San Diego County CoC']"
Orange County CoC,"['San Bernardino County CoC', 'Riverside County CoC', 'San Diego County CoC']"
Orange County CoC,"['San Bernardino County CoC', 'Riverside County CoC', 'San Diego County CoC']"
Santa Barbara County CoC,"['San Luis Obispo County CoC', 'Ventura County CoC']"
Santa Barbara County CoC,"['San Luis Obispo County CoC', 'Ventura County CoC']"
Santa Barbara County CoC,"['San Luis Obispo County CoC', 'Ventura County CoC']"
Santa Barbara County CoC,"['San Luis Obispo County CoC', 'Ventura County CoC']"
Santa Barbara County CoC,"['San Luis Obispo County CoC', 'Ventura County CoC']"
Santa Barbara County CoC,"['San Luis Obispo County CoC', 'Ventura County CoC']"
Santa Barbara County CoC,"['San Luis Obispo County CoC', 'Ventura County CoC']"
Kern County CoC,"['San Luis Obispo County CoC', 'Kings, Tulare Counties CoC', 'Alpine, Inyo, Mono Counties CoC', 'San Bernardino County CoC', 'Ventura County CoC']"
Kern County CoC,"['San Luis Obispo County CoC', 'Kings, Tulare Counties CoC', 'Alpine, Inyo, Mono Counties CoC', 'San Bernardino County CoC', 'Ventura County CoC']"
Kern County CoC,"['San Luis Obispo County CoC', 'Kings, Tulare Counties CoC', 'Alpine, Inyo, Mono Counties CoC', 'San Bernardino County CoC', 'Ventura County CoC']"
Kern County CoC,"['San Luis Obispo County CoC', 'Kings, Tulare Counties CoC', 'Alpine, Inyo, Mono Counties CoC', 'San Bernardino County CoC', 'Ventura County CoC']"
Kern County CoC,"['San Luis Obispo County CoC', 'Kings, Tulare Counties CoC', 'Alpine, Inyo, Mono Counties CoC', 'San Bernardino County CoC', 'Ventura County CoC']"
Kern County CoC,"['San Luis Obispo County CoC', 'Kings, Tulare Counties CoC', 'Alpine, Inyo, Mono Counties CoC', 'San Bernardino County CoC', 'Ventura County CoC']"
Kern County CoC,"['San Luis Obispo County CoC', 'Kings, Tulare Counties CoC', 'Alpine, Inyo, Mono Counties CoC', 'San Bernardino County CoC', 'Ventura County CoC']"
Riverside County CoC,"['San Bernardino County CoC', 'Orange County CoCSan Diego County CoC', 'Imperial County CoC']"
Riverside County CoC,"['San Bernardino County CoC', 'Orange County CoCSan Diego County CoC', 'Imperial County CoC']"
Riverside County CoC,"['San Bernardino County CoC', 'Orange County CoCSan Diego County CoC', 'Imperial County CoC']"
Riverside County CoC,"['San Bernardino County CoC', 'Orange County CoCSan Diego County CoC', 'Imperial County CoC']"
Riverside County CoC,"['San Bernardino County CoC', 'Orange County CoCSan Diego County CoC', 'Imperial County CoC']"
Riverside County CoC,"['San Bernardino County CoC', 'Orange County CoCSan Diego County CoC', 'Imperial County CoC']"
Riverside County CoC,"['San Bernardino County CoC', 'Orange County CoCSan Diego County CoC', 'Imperial County CoC']"
Riverside County CoC,"['San Bernardino County CoC', 'Orange County CoCSan Diego County CoC', 'Imperial County CoC']"
San Bernardino County CoC,"['Kern County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Riverside County CoC', 'Orange County CoC']"
San Bernardino County CoC,"['Kern County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Riverside County CoC', 'Orange County CoC']"
San Bernardino County CoC,"['Kern County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Riverside County CoC', 'Orange County CoC']"
San Bernardino County CoC,"['Kern County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Riverside County CoC', 'Orange County CoC']"
San Bernardino County CoC,"['Kern County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Riverside County CoC', 'Orange County CoC']"
San Bernardino County CoC,"['Kern County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Riverside County CoC', 'Orange County CoC']"
San Bernardino County CoC,"['Kern County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Riverside County CoC', 'Orange County CoC']"
Ventura County CoC,"['Santa Barbara County CoC', 'Kern County CoC']"
Ventura County CoC,"['Santa Barbara County CoC', 'Kern County CoC']"
Ventura County CoC,"['Santa Barbara County CoC', 'Kern County CoC']"
Ventura County CoC,"['Santa Barbara County CoC', 'Kern County CoC']"
Ventura County CoC,"['Santa Barbara County CoC', 'Kern County CoC']"
Ventura County CoC,"['Santa Barbara County CoC', 'Kern County CoC']"
Ventura County CoC,"['Santa Barbara County CoC', 'Kern County CoC']"
Ventura County CoC,"['Santa Barbara County CoC', 'Kern County CoC']"
Imperial County CoC,"['Riverside County CoC', 'San Diego County CoC']"
Imperial County CoC,"['Riverside County CoC', 'San Diego County CoC']"
Imperial County CoC,"['Riverside County CoC', 'San Diego County CoC']"
Imperial County CoC,"['Riverside County CoC', 'San Diego County CoC']"
Imperial County CoC,"['Riverside County CoC', 'San Diego County CoC']"
Imperial County CoC,"['Riverside County CoC', 'San Diego County CoC']"
Imperial County CoC,"['Riverside County CoC', 'San Diego County CoC']"
Imperial County CoC,"['Riverside County CoC', 'San Diego County CoC']"
San Luis Obispo County CoC,"['Monterey, San Benito Counties CoC', 'Kern County CoC', 'Santa Barbara County CoC']"
San Luis Obispo County CoC,"['Monterey, San Benito Counties CoC', 'Kern County CoC', 'Santa Barbara County CoC']"
San Luis Obispo County CoC,"['Monterey, San Benito Counties CoC', 'Kern County CoC', 'Santa Barbara County CoC']"
San Luis Obispo County CoC,"['Monterey, San Benito Counties CoC', 'Kern County CoC', 'Santa Barbara County CoC']"
San Luis Obispo County CoC,"['Monterey, San Benito Counties CoC', 'Kern County CoC', 'Santa Barbara County CoC']"
San Luis Obispo County CoC,"['Monterey, San Benito Counties CoC', 'Kern County CoC', 'Santa Barbara County CoC']"
San Luis Obispo County CoC,"['Monterey, San Benito Counties CoC', 'Kern County CoC', 'Santa Barbara County CoC']"
Santa Clara County CoC,"['Santa Cruz County CoC', 'San Mateo County CoC', 'Alameda County CoC', 'Stanislaus County CoC', 'Merced County CoC', 'Monterey, San Benito Counties CoC']"
Santa Clara County CoC,"['Santa Cruz County CoC', 'San Mateo County CoC', 'Alameda County CoC', 'Stanislaus County CoC', 'Merced County CoC', 'Monterey, San Benito Counties CoC']"
Santa Clara County CoC,"['Santa Cruz County CoC', 'San Mateo County CoC', 'Alameda County CoC', 'Stanislaus County CoC', 'Merced County CoC', 'Monterey, San Benito Counties CoC']"
Santa Clara County CoC,"['Santa Cruz County CoC', 'San Mateo County CoC', 'Alameda County CoC', 'Stanislaus County CoC', 'Merced County CoC', 'Monterey, San Benito Counties CoC']"
Santa Clara County CoC,"['Santa Cruz County CoC', 'San Mateo County CoC', 'Alameda County CoC', 'Stanislaus County CoC', 'Merced County CoC', 'Monterey, San Benito Counties CoC']"
Santa Clara County CoC,"['Santa Cruz County CoC', 'San Mateo County CoC', 'Alameda County CoC', 'Stanislaus County CoC', 'Merced County CoC', 'Monterey, San Benito Counties CoC']"
Santa Clara County CoC,"['Santa Cruz County CoC', 'San Mateo County CoC', 'Alameda County CoC', 'Stanislaus County CoC', 'Merced County CoC', 'Monterey, San Benito Counties CoC']"
Santa Clara County CoC,"['Santa Cruz County CoC', 'San Mateo County CoC', 'Alameda County CoC', 'Stanislaus County CoC', 'Merced County CoC', 'Monterey, San Benito Counties CoC']"
San Francisco CoC,"['Marin County CoC', 'Alameda County CoC', 'San Mateo County CoC']"
San Francisco CoC,"['Marin County CoC', 'Alameda County CoC', 'San Mateo County CoC']"
San Francisco CoC,"['Marin County CoC', 'Alameda County CoC', 'San Mateo County CoC']"
San Francisco CoC,"['Marin County CoC', 'Alameda County CoC', 'San Mateo County CoC']"
San Francisco CoC,"['Marin County CoC', 'Alameda County CoC', 'San Mateo County CoC']"
San Francisco CoC,"['Marin County CoC', 'Alameda County CoC', 'San Mateo County CoC']"
San Francisco CoC,"['Marin County CoC', 'Alameda County CoC', 'San Mateo County CoC']"
San Francisco CoC,"['Marin County CoC', 'Alameda County CoC', 'San Mateo County CoC']"
San Francisco CoC,"['Marin County CoC', 'Alameda County CoC', 'San Mateo County CoC']"
Alameda County CoC,"['San Francisco CoC', 'San Mateo County CoC', 'Contra Costa County CoC', 'San Joaquin County CoC', 'Santa Clara County CoC']"
Alameda County CoC,"['San Francisco CoC', 'San Mateo County CoC', 'Contra Costa County CoC', 'San Joaquin County CoC', 'Santa Clara County CoC']"
Alameda County CoC,"['San Francisco CoC', 'San Mateo County CoC', 'Contra Costa County CoC', 'San Joaquin County CoC', 'Santa Clara County CoC']"
Alameda County CoC,"['San Francisco CoC', 'San Mateo County CoC', 'Contra Costa County CoC', 'San Joaquin County CoC', 'Santa Clara County CoC']"
Alameda County CoC,"['San Francisco CoC', 'San Mateo County CoC', 'Contra Costa County CoC', 'San Joaquin County CoC', 'Santa Clara County CoC']"
Alameda County CoC,"['San Francisco CoC', 'San Mateo County CoC', 'Contra Costa County CoC', 'San Joaquin County CoC', 'Santa Clara County CoC']"
Alameda County CoC,"['San Francisco CoC', 'San Mateo County CoC', 'Contra Costa County CoC', 'San Joaquin County CoC', 'Santa Clara County CoC']"
Sacramento County CoC,"['Yolo County CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC', 'El Dorado County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'San Joaquin County CoC', 'Contra Costa County CoC', 'Solano County CoC']"
Sacramento County CoC,"['Yolo County CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC', 'El Dorado County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'San Joaquin County CoC', 'Contra Costa County CoC', 'Solano County CoC']"
Sacramento County CoC,"['Yolo County CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC', 'El Dorado County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'San Joaquin County CoC', 'Contra Costa County CoC', 'Solano County CoC']"
Sacramento County CoC,"['Yolo County CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC', 'El Dorado County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'San Joaquin County CoC', 'Contra Costa County CoC', 'Solano County CoC']"
